gender,age,age_o,samerace,attractive_o,sincere_o,intelligence_o,funny_o,ambition_o,shared_interests_o,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,match,age_d,relative_attractive,relative_sincere,relative_intelligence,relative_funny,relative_ambition,relative_shared
0,23.0,24.0,1,3.0,4.0,7.0,3.0,7.0,1.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,4.0,6.0,6.0,5.0,7.0,6.0,0.21,2.0,1.0,6.0,5.0,0,1.0,0.4,1.2,1.2,1.0,1.4,0.6
0,23.0,24.0,1,7.0,7.0,7.0,7.0,6.0,7.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,6.0,9.0,7.0,5.0,6.0,3.0,-0.27,2.0,1.0,7.0,4.0,0,1.0,0.6,1.8,1.4,1.0,1.2,0.3
0,23.0,28.0,1,6.0,6.0,6.0,6.0,6.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,4.0,5.0,5.0,2.0,6.0,5.0,-0.41,2.0,1.0,4.0,3.0,0,5.0,0.4,1.0,1.0,0.4,1.2,0.5
0,23.0,26.0,1,6.0,8.0,8.0,9.0,8.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,-0.02,2.0,1.0,7.0,6.0,0,3.0,0.8,1.4,1.4,1.4,1.0,0.5
0,23.0,30.0,1,9.0,5.0,6.0,3.0,6.0,3.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,5.0,5.0,5.0,7.0,7.0,6.0,0.09,2.0,1.0,8.0,6.0,0,7.0,0.5,1.0,1.0,1.4,1.4,0.6
0,23.0,23.0,1,3.0,5.0,6.0,2.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,5.0,5.0,5.0,2.0,4.0,3.0,-0.27,2.0,1.0,4.0,4.0,0,0.0,0.5,1.0,1.0,0.4,0.8,0.3
0,23.0,21.0,1,6.0,7.0,7.0,6.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,3.0,7.0,8.0,6.0,7.0,5.0,0.11,2.0,1.0,7.0,7.0,0,2.0,0.3,1.4,1.6,1.2,1.4,0.5
0,23.0,28.0,1,6.0,8.0,8.0,7.0,8.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,0.16,2.0,1.0,9.0,6.0,0,5.0,0.7,1.4,1.6,1.4,1.8,0.7
0,23.0,28.0,1,6.0,8.0,8.0,7.0,8.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,3.0,5.0,8.0,4.0,7.0,6.0,0.21,2.0,1.0,6.0,5.0,0,5.0,0.3,1.0,1.6,0.8,1.4,0.6
0,23.0,23.0,0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,0.49,2.0,1.0,8.0,5.0,1,0.0,0.7,1.4,1.6,1.6,1.4,0.8
0,24.0,25.0,0,7.0,5.0,4.0,4.0,8.0,3.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,6.0,6.0,6.0,6.0,4.0,-0.19,4.0,3.0,5.0,4.0,0,1.0,1.4,0.6,1.2,1.2,0.6,0.2
0,24.0,24.0,1,6.0,6.0,6.0,6.0,5.0,3.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,5.0,6.0,5.0,5.0,5.0,-0.48,4.0,3.0,5.0,4.0,0,0.0,1.4,0.5,1.2,1.0,0.5,0.25
0,24.0,24.0,1,9.0,7.0,7.0,6.0,7.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,6.0,7.0,5.0,8.0,5.0,0.0,4.0,3.0,5.0,4.0,0,0.0,1.4,0.6,1.4,1.0,0.8,0.25
0,24.0,28.0,1,9.0,8.0,8.0,7.0,8.0,6.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,5.0,7.0,3.0,6.0,4.0,-0.38,4.0,3.0,5.0,4.0,0,4.0,1.4,0.5,1.4,0.6,0.6,0.2
0,24.0,26.0,1,9.0,6.0,7.0,6.0,7.0,8.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,7.0,7.0,6.0,5.0,-0.34,4.0,3.0,7.0,4.0,0,2.0,3.15,0.6,1.4,1.4,0.6,0.25
0,24.0,30.0,1,7.0,6.0,6.0,5.0,7.0,5.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,2.0,3.0,4.0,2.0,6.0,2.0,-0.27,4.0,3.0,4.0,3.0,0,6.0,0.7,0.3,0.8,0.4,0.6,0.1
0,24.0,23.0,1,7.0,7.0,7.0,4.0,5.0,5.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,6.0,5.0,5.0,5.0,5.0,-0.35,4.0,3.0,5.0,4.0,0,1.0,1.4,0.6,1.0,1.0,0.5,0.25
0,24.0,28.0,1,8.0,8.0,9.0,8.0,9.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,7.0,6.0,6.0,6.0,0.4,4.0,3.0,6.5,6.0,0,4.0,2.45,0.7,1.4,1.2,0.6,0.3
0,24.0,28.0,1,8.0,8.0,8.0,8.0,7.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,5.0,6.0,4.0,5.0,5.0,0.26,4.0,3.0,5.0,5.0,0,4.0,1.4,0.5,1.2,0.8,0.5,0.25
0,27.0,24.0,0,5.0,6.0,7.0,4.0,4.0,3.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,7.0,7.0,6.0,9.0,5.0,-0.13,0.0,0.0,5.0,3.0,0,3.0,2.5,0.0,3.5,0.0,0.0,0.0
0,27.0,24.0,0,7.0,6.0,6.0,7.0,7.0,8.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,7.0,9.0,5.0,4.0,6.0,-0.11,0.0,0.0,6.0,3.0,0,3.0,2.5,0.0,4.5,0.0,0.0,0.0
0,27.0,28.0,0,9.0,8.0,8.0,8.0,8.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,8.0,8.0,9.0,5.0,9.0,6.0,-0.19,0.0,0.0,8.0,5.0,0,1.0,4.0,0.0,4.5,0.0,0.0,0.0
0,27.0,30.0,0,5.0,7.0,7.0,6.0,5.0,5.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,0.06,0.0,0.0,6.0,5.0,0,3.0,3.5,0.0,4.0,0.0,0.0,0.0
0,27.0,22.0,0,5.0,6.0,8.0,5.0,8.0,3.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,8.0,7.0,9.0,6.0,4.0,0.52,0.0,0.0,7.0,2.0,0,5.0,3.5,0.0,3.5,0.0,0.0,0.0
0,27.0,25.0,1,7.0,7.0,8.0,7.0,7.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,6.0,8.0,9.0,9.0,6.0,6.0,0.0,0.0,0.0,7.0,5.0,0,2.0,3.0,0.0,4.5,0.0,0.0,0.0
0,27.0,23.0,0,8.0,7.0,7.0,9.0,5.0,4.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,7.0,5.0,-0.41,0.0,0.0,5.0,3.0,0,4.0,2.5,0.0,3.5,0.0,0.0,0.0
0,27.0,21.0,0,6.0,7.0,7.0,7.0,6.0,5.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,4.0,7.0,6.0,6.0,9.0,4.0,0.17,0.0,0.0,5.0,3.0,0,6.0,2.0,0.0,3.0,0.0,0.0,0.0
0,27.0,28.0,0,8.0,9.0,9.0,8.0,9.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,0.5,0.0,0.0,7.0,5.0,0,1.0,3.5,0.0,4.5,0.0,0.0,0.0
0,27.0,28.0,0,7.0,8.0,8.0,7.0,8.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,0.19,0.0,0.0,7.0,5.0,0,1.0,3.5,0.0,4.5,0.0,0.0,0.0
0,27.0,23.0,0,6.0,8.0,10.0,8.0,7.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,5.0,0.2,0.0,0.0,7.0,3.0,0,4.0,4.0,0.0,3.5,0.0,0.0,0.0
0,30.0,25.0,0,6.0,10.0,10.0,8.0,5.0,3.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,10.0,7.0,4.0,-0.29,0.0,1.0,8.0,5.0,0,5.0,1.8,1.6,2.1,1.0,0.0,0.4
0,30.0,23.0,0,6.0,10.0,10.0,8.0,10.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,5.0,0.77,0.0,1.0,5.0,3.0,0,7.0,1.8,1.6,1.8,0.6,0.0,0.5
0,30.0,24.0,1,4.0,4.0,7.0,3.0,6.0,4.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,7.0,7.0,5.0,7.0,5.0,0.09,0.0,1.0,6.0,3.0,0,6.0,1.5,1.4,2.1,0.5,0.0,0.5
0,30.0,24.0,1,6.0,7.0,7.0,6.0,6.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,6.0,2.0,5.0,7.0,-0.15,0.0,1.0,4.0,2.0,0,6.0,1.5,1.2,1.8,0.2,0.0,0.7
0,30.0,28.0,1,6.0,5.0,7.0,5.0,7.0,5.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,3.0,-0.41,0.0,1.0,5.0,2.0,0,2.0,1.8,1.2,2.1,0.3,0.0,0.3
0,30.0,26.0,1,6.0,8.0,7.0,8.0,8.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,9.0,5.0,6.0,4.0,-0.49,0.0,1.0,6.0,2.0,0,4.0,2.4,1.4,2.7,0.5,0.0,0.4
0,30.0,30.0,1,5.0,6.0,7.0,6.0,6.0,3.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,4.0,5.0,6.0,7.0,7.0,4.0,-0.18,0.0,1.0,6.0,2.0,0,0.0,1.2,1.0,1.8,0.7,0.0,0.4
0,30.0,25.0,0,7.0,7.0,8.0,8.0,8.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,7.0,8.0,5.0,7.0,5.0,-0.15,0.0,1.0,7.0,2.0,0,5.0,1.8,1.4,2.4,0.5,0.0,0.5
0,30.0,27.0,0,6.0,8.0,8.0,8.0,8.0,5.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,9.0,7.0,7.0,10.0,5.0,-0.46,0.0,1.0,7.0,3.0,0,3.0,2.1,1.8,2.1,0.7,0.0,0.5
0,30.0,23.0,1,6.0,9.0,8.0,6.0,5.0,4.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,1.0,9.0,2.0,0.3,0.0,1.0,3.0,1.0,0,7.0,2.1,1.0,2.7,0.1,0.0,0.2
0,30.0,21.0,1,5.0,7.0,6.0,6.0,6.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,7.0,9.0,-0.22,0.0,1.0,8.0,4.0,0,9.0,2.7,1.8,2.4,0.9,0.0,0.9
0,30.0,28.0,1,7.0,9.0,9.0,7.0,9.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,-0.24,0.0,1.0,6.0,3.0,0,2.0,2.4,1.4,1.5,0.6,0.0,0.4
0,30.0,28.0,1,5.0,8.0,8.0,7.0,7.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,5.0,5.0,6.0,8.0,-0.29,0.0,1.0,5.0,2.0,0,2.0,1.5,1.2,1.5,0.5,0.0,0.8
0,30.0,23.0,0,6.0,9.0,9.0,8.0,8.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,4.0,-0.15,0.0,1.0,5.0,2.0,0,7.0,2.1,1.4,1.8,0.6,0.0,0.4
0,21.0,23.0,1,6.0,9.0,7.0,6.0,6.0,3.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,5.0,6.0,7.0,6.0,0.35,5.0,2.0,5.0,5.0,0,2.0,1.5,0.2,1.5,0.9,1.05,0.3
0,21.0,24.0,0,8.0,7.0,8.0,7.0,6.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,6.0,5.0,4.0,5.0,3.0,-0.24,5.0,2.0,5.0,4.0,0,3.0,1.2,0.3,1.5,0.6,0.75,0.15
0,21.0,28.0,0,7.0,7.0,7.0,7.0,7.0,7.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,5.0,6.0,5.0,6.0,5.0,-0.05,5.0,2.0,5.0,3.0,0,7.0,1.2,0.25,1.8,0.75,0.9,0.25
0,21.0,30.0,0,5.0,6.0,7.0,7.0,7.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,3.0,3.0,5.0,3.0,5.0,3.0,0.12,5.0,2.0,5.0,4.0,0,9.0,0.9,0.15,1.5,0.45,0.75,0.15
0,21.0,22.0,0,7.0,7.0,7.0,5.0,5.0,3.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,3.0,3.0,2.0,2.0,0.43,5.0,2.0,4.0,4.0,0,1.0,1.5,0.2,0.9,0.45,0.3,0.1
0,21.0,25.0,1,8.0,8.0,7.0,6.0,7.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,-0.01,5.0,2.0,7.0,7.0,1,4.0,2.1,0.4,2.4,1.05,1.2,0.3
0,21.0,23.0,0,6.0,6.0,8.0,2.0,8.0,1.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,3.0,3.0,4.0,2.0,2.0,2.0,-0.19,5.0,2.0,3.0,3.0,0,2.0,0.9,0.15,1.2,0.3,0.3,0.1
0,21.0,21.0,0,6.0,6.0,6.0,5.0,5.0,5.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,4.0,5.0,4.0,5.0,3.0,0.35,5.0,2.0,4.0,3.0,0,0.0,1.2,0.2,1.5,0.6,0.75,0.15
0,21.0,28.0,0,8.0,8.0,8.0,8.0,8.0,7.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,6.0,3.0,7.0,3.0,0.24,5.0,2.0,5.0,4.0,0,7.0,1.5,0.2,1.8,0.45,1.05,0.15
0,25.0,25.0,0,5.0,6.0,6.0,5.0,7.0,3.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,7.0,7.0,8.0,-0.25,8.0,10.0,7.0,7.0,0,0.0,1.2,1.84,2.07,1.54,0.49,0.4
0,25.0,23.0,0,3.0,8.0,7.0,7.0,10.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,8.0,7.0,9.0,0.19,8.0,10.0,8.0,6.0,0,2.0,1.2,1.84,2.07,1.76,0.49,0.45
0,25.0,24.0,1,7.0,4.0,7.0,3.0,7.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,0.26,8.0,10.0,8.0,8.0,0,1.0,1.2,1.84,1.84,1.76,0.49,0.35
0,25.0,28.0,1,8.0,6.0,7.0,6.0,7.0,7.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,7.0,8.0,9.0,-0.01,8.0,10.0,8.0,8.0,1,3.0,1.4,1.84,2.07,1.54,0.56,0.45
0,25.0,26.0,1,8.0,8.0,8.0,6.0,9.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,8.0,10.0,0.01,8.0,10.0,8.0,8.0,1,1.0,1.6,1.84,2.07,1.98,0.56,0.5
0,25.0,30.0,1,7.0,5.0,6.0,5.0,6.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,5.0,6.0,8.0,8.0,7.0,8.0,-0.21,8.0,10.0,6.0,8.0,0,5.0,1.0,1.38,1.84,1.76,0.49,0.4
0,25.0,22.0,1,7.0,7.0,8.0,5.0,5.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,7.0,6.0,0.45,8.0,10.0,7.0,7.0,0,3.0,1.6,1.84,1.61,1.76,0.49,0.3
0,25.0,25.0,0,8.0,8.0,10.0,5.0,6.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,0.18,8.0,10.0,8.0,8.0,1,0.0,1.4,2.07,2.07,1.98,0.63,0.5
0,25.0,23.0,1,8.0,4.0,8.0,1.0,7.0,1.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,0.09,8.0,10.0,7.0,5.0,0,2.0,1.6,1.84,1.38,1.32,0.49,0.3
0,25.0,21.0,1,7.0,7.0,8.0,6.0,6.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,7.0,10.0,7.0,7.0,9.0,0.43,8.0,10.0,7.0,8.0,0,4.0,1.2,1.61,2.3,1.54,0.49,0.45
0,25.0,28.0,1,8.0,7.0,8.0,8.0,8.0,6.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,-0.2,8.0,10.0,8.0,7.0,1,3.0,1.6,1.84,1.84,1.76,0.56,0.3
0,25.0,28.0,1,8.0,8.0,9.0,7.0,8.0,7.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,7.0,9.0,-0.29,8.0,10.0,7.0,8.0,0,3.0,1.2,1.84,1.84,1.32,0.49,0.45
0,25.0,23.0,0,8.0,8.0,8.0,9.0,9.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,0.33,8.0,10.0,8.0,8.0,0,2.0,1.2,1.84,1.84,1.76,0.56,0.3
0,26.0,25.0,0,5.0,8.0,9.0,7.0,8.0,4.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,2.0,5.0,2.0,3.0,1.0,3.0,-0.04,8.0,0.0,2.0,5.0,0,1.0,0.4,1.25,0.4,0.45,0.15,0.15
0,26.0,24.0,1,6.0,5.0,5.0,4.0,5.0,4.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,8.0,0.0,1.0,6.0,0,2.0,0.2,0.25,0.2,0.15,0.15,0.05
0,26.0,28.0,1,7.0,7.0,8.0,7.0,7.0,7.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,2.0,2.0,5.0,2.0,8.0,4.0,-0.06,8.0,0.0,3.0,5.0,0,2.0,0.4,0.5,1.0,0.3,1.2,0.2
0,26.0,26.0,1,6.0,7.0,8.0,6.0,9.0,7.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,2.0,5.0,4.0,3.0,4.0,2.0,0.29,8.0,0.0,3.0,5.0,0,0.0,0.4,1.25,0.8,0.45,0.6,0.1
0,26.0,22.0,1,6.0,8.0,7.0,7.0,9.0,4.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,3.0,1.0,2.0,2.0,2.0,3.0,0.28,8.0,0.0,2.0,5.0,0,4.0,0.6,0.25,0.4,0.3,0.3,0.15
0,26.0,23.0,1,5.0,6.0,8.0,5.0,5.0,2.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,5.0,2.0,6.0,2.0,5.0,4.0,-0.47,8.0,0.0,5.0,6.0,1,3.0,1.0,0.5,1.2,0.3,0.75,0.2
0,26.0,21.0,1,6.0,6.0,6.0,7.0,5.0,5.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,1.0,5.0,5.0,2.0,5.0,2.0,-0.15,8.0,0.0,3.0,6.0,0,5.0,0.2,1.25,1.0,0.3,0.75,0.1
0,26.0,28.0,1,7.0,8.0,8.0,7.0,8.0,6.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,9.0,8.0,8.0,5.0,6.0,7.0,0.77,8.0,0.0,7.0,6.0,0,2.0,1.8,2.0,1.6,0.75,0.9,0.35
0,26.0,28.0,1,9.0,8.0,7.0,6.0,7.0,6.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,3.0,4.0,6.0,4.0,5.0,2.0,0.83,8.0,0.0,4.0,5.0,0,2.0,0.6,1.0,1.2,0.6,0.75,0.1
0,26.0,23.0,0,6.0,9.0,9.0,8.0,9.0,7.0,20.0,25.0,20.0,15.0,15.0,5.0,8.0,7.0,8.0,8.0,6.0,5.0,6.0,8.0,6.0,8.0,4.0,-0.12,8.0,0.0,5.0,5.0,0,3.0,1.0,1.5,1.6,0.9,1.2,0.2
0,27.0,25.0,0,4.0,6.0,8.0,7.0,6.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,0.13,3.0,6.0,3.0,6.0,0,2.0,0.2,0.4,1.5,1.0,0.4,0.45
0,27.0,24.0,1,4.0,6.0,7.0,3.0,6.0,4.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,4.0,7.0,8.0,2.0,6.0,2.0,-0.02,3.0,6.0,3.0,2.0,0,3.0,0.4,0.7,2.4,0.5,0.6,0.3
0,27.0,24.0,1,5.0,5.0,6.0,5.0,7.0,5.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,7.0,6.0,8.0,6.0,9.0,6.0,0.31,3.0,6.0,7.0,7.0,1,3.0,0.7,0.6,2.4,1.5,0.9,0.9
0,27.0,28.0,1,6.0,7.0,6.0,6.0,5.0,6.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,6.0,4.0,7.0,4.0,5.0,2.0,-0.01,3.0,6.0,4.0,3.0,0,1.0,0.6,0.4,2.1,1.0,0.5,0.3
0,27.0,26.0,1,6.0,8.0,9.0,8.0,9.0,7.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,8.0,5.0,9.0,7.0,6.0,5.0,0.09,3.0,6.0,6.0,6.0,0,1.0,0.8,0.5,2.7,1.75,0.6,0.75
0,27.0,22.0,1,3.0,6.0,6.0,5.0,4.0,4.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,8.0,5.0,6.0,9.0,4.0,6.0,0.57,3.0,6.0,7.0,6.0,0,5.0,0.8,0.5,1.8,2.25,0.4,0.9
0,27.0,25.0,0,6.0,8.0,8.0,6.0,8.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,-0.01,3.0,6.0,3.0,3.0,0,2.0,0.6,0.5,1.5,1.0,0.4,0.6
0,27.0,21.0,1,5.0,7.0,6.0,7.0,6.0,5.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,2.0,6.0,6.0,6.0,4.0,5.0,-0.05,3.0,6.0,5.0,5.0,1,6.0,0.2,0.6,1.8,1.5,0.4,0.75
0,27.0,28.0,1,7.0,8.0,8.0,7.0,8.0,7.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,7.0,7.0,7.0,4.0,7.0,4.0,0.46,3.0,6.0,6.0,4.0,0,1.0,0.7,0.7,2.1,1.0,0.7,0.6
0,27.0,28.0,1,6.0,8.0,7.0,6.0,8.0,6.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,0.68,3.0,6.0,3.0,3.0,0,1.0,0.4,0.3,1.2,0.5,0.3,0.45
0,23.0,25.0,0,8.0,9.0,10.0,9.0,10.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,2.0,8.0,10.0,3.0,10.0,3.0,-0.15,12.0,3.0,5.0,1.0,0,2.0,1.0,0.8,2.0,0.3,1.0,0.0
0,23.0,24.0,0,4.0,6.0,7.0,6.0,7.0,2.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,7.0,10.0,4.0,8.0,2.0,-0.61,12.0,3.0,5.0,1.0,0,1.0,1.5,0.7,2.0,0.4,0.8,0.0
0,23.0,24.0,0,7.0,6.0,6.0,7.0,6.0,5.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,5.0,10.0,7.0,4.0,5.0,7.0,-0.16,12.0,3.0,5.0,1.0,0,1.0,2.5,1.0,1.4,0.4,0.5,0.0
